show_id,type,Title,Year,title,director,cast,country,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,duration,Gernes,Rotten Tomatoes,date_added,release_year,rating,,,,num_voted_users
s1443,TV Show,Emily's Wonder Lab,2020,Korean Pork Belly Rhapsody,,Paik Jong-won,,all,8.6/10,1,0,0,0,1 Season,"Docuseries, International TV Shows",44/100,2-Jun-21,2021,TV-MA,,,,39440
s2113,TV Show,Empire,2015,DeMarcus Family Rules,,,United States,16+,7.4/10,0,1,0,0,1 Season,Reality TV,74/100,20-Oct-20,2015,TV-MA,,,,17948
s1701,Movie,Empire Games,2018,Killer Cove,Damián Romay,"Haley Webb, Donny Boaz, Cathy Baron, Jason Alan Smith, Dennis Staroselsky, Owen Miller, Shawn Fitzgibbon",United States,7+,5.7/10,1,0,0,0,87 min,Thrillers,38/100,24-Dec-19,2019,TV-14,,,,348007
s4208,TV Show,Empires,2000,When Heroes Fly,,"Tomer Kapon, Ninet Tayeb, Michael Aloni, Nadav Nates, Moshe Ashkenazi, Vanessa Chaplot, Yael Sharoni, Gil Frank, Oded Fehr, Dan Mor",Israel,all,,0,0,1,0,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",37/100,1-Jun-19,1976,TV-14,,,,98899
s4906,Movie,Empires Of Stone,2010,The Price of Success,Teddy Lussi-Modeste,"Tahar Rahim, Maïwenn Le Besco, Roschdy Zem, Grégoire Colin, Sultan, Ali Marhyar, Camille Lellouche, Saïda Bekkouche, Meriem Serbah, Salma Lahmer",France,,,0,0,1,0,92 min,"Dramas, International Movies",10/100,5-Sep-17,2016,TV-Y,,,,60572
s3900,Movie,Empress Ki,2013,Music Teacher,Sarthak Dasgupta,"Manav Kaul, Amrita Bagchi, Divya Dutta, Neena Gupta, Niharika Lyra Dutt, K.C. Shankar",India,all,7.8/10,0,0,1,0,102 min,"Dramas, Independent Movies, International Movies",47/100,20-Nov-19,2009,TV-14,,,,316671
s3847,TV Show,Empresses In The Palace,2011,Cinta Iris,,"Raja Ilya, Nazim Othman, Zain Hamid, Ungku Ismail, Tunku Hanis",,7+,8.4/10,0,0,1,0,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",49/100,14-Nov-12,2012,TV-PG,,,,4387
s3257,Movie,En La Boca Del Lobo,2014,Iliza Shlesinger: Unveiled,Steve Paley,Iliza Shlesinger,United States,,,0,1,0,0,78 min,Stand-Up Comedy,29/100,13-Jan-17,2016,TV-14,,,,38399
s4305,TV Show,Enchantimals: Tales from Everwilde,2018,Hymn of Death,,"Lee Jong-suk, Shin Hye-sun, Kim Myeong-su, Park Seon-im, Kim Won-hae, Hwang Yeong-hee, Lee Ji-hoon, Go Bo-gyeol, Shin Jae-ha",South Korea,all,6.6/10,0,0,1,0,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",35/100,9-Nov-16,2015,TV-14,,,,48636
s5147,Movie,Encore!,2019,The Worthy,Ali F. Mostafa,"Ali Suliman, Mahmoud Al Atrash, Samer al Masri, Rakeen Saad, Habib Ghuloom, Samer Ismail, Salah Hanoun, Maisa Abd Elhadi, Mohammad Al Ibrahimi, Nabeel Ahmad Alkoni","United Arab Emirates, Romania",7+,7.7/10,0,0,0,1,99 min,"International Movies, Sci-Fi & Fantasy, Thrillers",56/100,1-Jan-21,2009,TV-14,,,,139184
s4816,TV Show,End of the Big Cats,2012,Borges,,"Thati Lopes, Antonio Pedro Tabet, Karina Ramil, Rafael Portugal, Luis Lobianco",Brazil,,,0,0,1,0,1 Season,"International TV Shows, TV Comedies",10/100,4-Jan-19,2015,TV-MA,,,,6069
s3479,Movie,Endeavour,2013,Mo Gilligan: Momentum,Chris Howe,Mo Gilligan,United Kingdom,16+,8.6/10,0,0,1,0,64 min,Stand-Up Comedy,80/100,31-Aug-20,2006,PG-13,,,,31113
s1279,Movie,Ending So Gently,2017,Brian Regan: On the Rocks,Troy Miller,Brian Regan,United States,,6.6/10,1,0,0,0,58 min,Stand-Up Comedy,47/100,1-Aug-18,1992,R,,,,38348
s3000,TV Show,Endlings,2020,The Ghost Bride,Quek Shio-chuan,"Huang Peijia, Wu Kang-jen, Ludi Lin, Janet Hsieh, Kuang Tian, Susan Leong, Jordan Voon, Angeline Tan, Jojo Goh, Teresa Daley","Taiwan, Malaysia",7+,4.8/10,0,1,0,0,1 Season,"International TV Shows, TV Dramas, TV Mysteries",44/100,16-Aug-18,1992,R,,,,39778
s3901,TV Show,Enemy at the Door,1978,My Dear Boy,,"Ruby Lin, Derek Chang, Lee Lee-zen, Archie Kao, Yen Yi-wen, Chu Chung-heng, Aaron Chen, Greg Han, Wen Chen-ling, Zhang Guang-chen",Taiwan,,7.9/10,0,0,1,0,1 Season,"International TV Shows, Romantic TV Shows",47/100,28-Apr-17,2017,R,,,,8531
s4314,Movie,Engineering Giants,2012,"Out of Many, One","John Hoffman, Nanfu Wang",,United States,,8.5/10,0,0,1,0,35 min,Documentaries,34/100,15-Sep-21,2021,R,,,,12375
s1495,Movie,Engineering Girls,2019,We Can Be Heroes,Robert Rodriguez,"YaYa Gosselin, Pedro Pascal, Priyanka Chopra, Isaiah Russell-Bailey, Akira Akbar, Christian Slater, Boyd Holbrook, Adriana Barraza, Taylor Dooley, Vivien Lyra Blair, Hala Finley, Lyon Daniels, Sung Kang, Christopher McDonald, Andy Walken, Lotus Blossom, Haley Reinhart, Nathan Blair, Dylan Henry Lau, Andrew Diaz",United States,,7.0/10,1,0,0,0,101 min,"Children & Family Movies, Comedies",43/100,7-Sep-18,2015,TV-MA,,,,75864
s1796,Movie,Entangled,2014,Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,"Ranbir Kapoor, Katrina Kaif, Govind Namdeo, Darshan Jariwala, Zakir Hussain, Smita Jaykar, Navneet Nishan, Dolly Bindra, Upen Patel",India,,6.9/10,1,0,0,0,150 min,"Comedies, International Movies, Music & Musicals",34/100,13-May-21,2021,TV-14,,,,220591
s3420,Movie,Entre CanÃ­bales,2015,Park Na-rae: Glamour Warning,Kim Joo-hyung,Park Na-rae,South Korea,,,0,1,0,0,63 min,Stand-Up Comedy,13/100,1-Nov-19,1958,TV-MA,,,,1977
s4923,Movie,Eori,2016,Mercury 13,"David Sington, Heather Walsh",,United States,,,0,0,1,0,79 min,Documentaries,10/100,7-Jul-21,2021,TV-Y,,,,8860
s3429,Movie,Epic Conversations,2016,El Camino: A Breaking Bad Movie,Vince Gilligan,Aaron Paul,United States,,,0,1,0,0,123 min,"Dramas, Thrillers",10/100,1-Aug-21,2002,R,,,,15046
s4300,Movie,Episode #6.9,1990,Once in a Lifetime Sessions with Kasabian,Matt Askem,"Sergio Pizzorno, Tom Meighan, Chris Edwards, Ian Mattthews, Lauren Laverne",United States,,,0,0,1,0,79 min,"Documentaries, Music & Musicals",35/100,17-Mar-21,2017,PG-13,,,,583341
s166,TV Show,Episodes,2011,Oldsters,,"Patricio Contreras, Alejandro Goic, Sergio Hernández, Mariana Loyola Ruz, Alejandro Trejo, Daniel Alcaíno Cuevas, Nicolás Poblete, Susana Hidalgo, Gloria Münchmeyer",,18+,7.8/10,1,0,0,0,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",77/100,18-May-18,2018,R,,,,21912
s767,Movie,Equinox,2020,Alan Saldaña: Locked Up,Alex Díaz,Alan Saldaña,Mexico,18+,6.1/10,1,0,0,0,49 min,Stand-Up Comedy,57/100,22-Apr-16,2015,TV-14,,,,181225
s4864,Movie,Equipo Constructor en Auto City,2016,Ali Wong: Hard Knock Wife,Jay Karas,Ali Wong,United States,,,0,0,1,0,64 min,Stand-Up Comedy,10/100,1-Jun-17,2016,TV-MA,,,,269033
s2161,TV Show,ER,1994,Ever After High,,"Jonquil Goode, Karen Strassman, Audu Paden, Julie Maddalena, Marieve Herington, Rena Strober, Evan Smith, Wendee Lee, Haviland Stillwell, Valerie Arem, Cam Clarke, Colleen Foy, Cindy Robinson, Joe Sanfelippo, Jamieson Price, Debi Derryberry, Lindsey Ames, Rajo Zakic, Erin Fitzgerald, Malcolm Danare",Canada,16+,7.7/10,0,1,0,0,5 Seasons,Kids' TV,72/100,31-Aug-18,2017,TV-Y7,,,,3865
s207,Movie,ERASED,2016,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,"Nushrat Bharucha, Anshuman Jha, Neha Chauhan, Rajkummar Rao, Arya Banerjee, Amit Sial, Herry Tangri",India,16+,8.5/10,1,1,0,0,112 min,"Dramas, Independent Movies, International Movies",74/100,1-Feb-19,2010,TV-14,,,,128010
s2324,Movie,Ergo Proxy,2006,The Mirror Boy,Obi Emelonye,"Edward Kagutuzi, Genevieve Nnaji, Osita Iheme, Fatima Jabbe, Victor Carvalho, Felix Ceesay, John Charles Njie, Momodu Musa Ceesay","United Kingdom, Nigeria",18+,8.0/10,0,1,0,0,86 min,"Action & Adventure, Dramas, International Movies",65/100,7-Jan-19,2018,TV-G,,,,223127
s3501,Movie,Escape at Dannemora,2018,Between Two Ferns: The Movie,Scott Aukerman,"Zach Galifianakis, Lauren Lapkus, Ryan Gaul, Jiavani Linayao, Will Ferrell",United States,18+,8.0/10,0,0,1,0,83 min,Comedies,77/100,25-Mar-21,2021,TV-G,,,,2185
s3430,Movie,ESL Bootcamp: Immortals,2017,Fractured,Brad Anderson,"Sam Worthington, Lily Rabe, Stephen Tobolowsky, Adjoa Andoh, Lucy Capri, Lauren Cochrane, Shane Dean",United States,,,0,1,0,0,100 min,Thrillers,10/100,15-Aug-16,2015,R,,,,84325
s3387,Movie,ESL: Defining Moments,2017,Dancing with the Birds,Huw Cordey,Stephen Fry,United States,,,0,1,0,0,52 min,Documentaries,14/100,15-Jun-17,2016,PG,,,,353442
s3384,Movie,ESL: Player vs Player,2017,Echo in the Canyon,Andrew Slater,"Jakob Dylan, Ringo Starr, Michelle Phillips, Stephen Stills, Regina Spektor, Beck, Eric Clapton, Tom Petty, Jackson Browne, Norah Jones",United States,,,0,1,0,0,82 min,"Documentaries, Music & Musicals",14/100,16-Sep-16,2016,TV-Y,,,,240962
s3377,Movie,ESL: Replay,2017,My Next Guest with David Letterman and Shah Rukh Khan,Michael Steed,"Shah Rukh Khan, David Letterman",,,,0,1,0,0,61 min,International Movies,14/100,6-Dec-19,2017,TV-MA,,,,286178
s4704,TV Show,Esovision Relaxation,2007,Afflicted,,,United States,,,0,0,1,0,1 Season,"Docuseries, Reality TV, Science & Nature TV",13/100,1-Jan-20,2018,R,,,,63330
s1848,TV Show,Especial Futbol De Primera 20 AÃ±os,2020,Fireman Sam,,"Steven Kynman, David Carling, Tegwen Tucker, Su Douglas, Andrew Hodwitz, Dave Pender, Lily Cassano, Carter Treneer, Sarah Lynn Strange",United Kingdom,,7.0/10,1,0,0,0,4 Seasons,"British TV Shows, Kids' TV",31/100,1-Apr-17,2012,TV-MA,,,,97664
s3406,Movie,Especiales de Historia de MÃ©xico,2012,Seventeen,Daniel Sánchez Arévalo,"Biel Montoro, Nacho Sánchez, Lola Cordón, Itsaso Arana, Chani Martín, Iñigo Aranburu, Kandido Uranga, Javier Cifrián, Mamen Duch, Carolina Clemente, Jorge Cabrera, Daniel Fuster, Edgar Costas, Patxi Santamaría",Spain,,,0,1,0,0,100 min,"Comedies, Dramas, International Movies",13/100,24-Dec-20,2018,TV-14,,,,127503
s895,Movie,Eternal Love,2017,Dance of the Forty One,David Pablos,"Alfonso Herrera, Emiliano Zurita, Mabel Cadena, Fernando Becerril, Paulina �lvarez Muñoz","Mexico, Brazil",7+,8.3/10,1,0,0,0,99 min,"Dramas, Independent Movies, International Movies",54/100,30-Jul-21,2021,TV-PG,,,,191470
s503,Movie,Ethos,2020,Tango With Me,Mahmood Ali-Balogun,"Genevieve Nnaji, Joseph Benjamin, Joke Silva, Tina Mba, Ahmed Yerima, Bimbo Manuel, Sade Alder-Hayes",Nigeria,,8.6/10,1,0,0,0,104 min,"Dramas, International Movies, Romantic Movies",63/100,1-Jan-20,2000,TV-MA,,,,94241
s1616,TV Show,Eugenie Nights - Ù„ÙŠØ§Ù„ÙŠ Ø£ÙˆØ¬ÙŠÙ†ÙŠ,2018,Ink Master,,"Dave Navarro, Chris Nuñez, Oliver Peck",United States,16+,7.4/10,1,0,0,0,2 Seasons,Reality TV,40/100,1-May-17,1996,TV-14,,,,33887
s3476,Movie,Eureka,2006,The Rugrats Movie,"Igor Kovalyov, Norton Virgien","Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade",United States,16+,7.9/10,0,0,1,0,81 min,"Children & Family Movies, Comedies",81/100,1-Nov-18,2014,R,,,,142067
s5240,Movie,Europe From Above,2019,Franca: Chaos and Creation,Francesco Carrozzini,,"United States, Italy",,8.1/10,0,0,0,1,79 min,"Documentaries, International Movies",46/100,1-Sep-17,1976,TV-MA,,,,414219
s3108,Movie,Eva La Trailera,2017,Jacob's Ladder,David M. Rosenthal,"Michael Ealy, Jesse Williams, Nicole Beharie, Guy Burnet, Joseph Sikora, Karla Souza, Ritchie Coster, Jon Eyez",United States,16+,7.3/10,0,1,0,0,90 min,Thrillers,39/100,1-Dec-18,2014,TV-MA,,,,61321
s5119,TV Show,Even Stevens,2000,The Indian Detective,,"Russell Peters, Anupam Kher, Christina Cole, Mishqah Parthiephal, Hamza Haq, Meren Reddy, William Shatner","Canada, Germany, South Africa",all,7.6/10,0,0,0,1,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",60/100,15-Mar-18,2010,TV-MA,,,,32416
s893,Movie,Ever After High,2013,Tottaa Pataaka Item Maal,Aditya Kripalani,"Shalini Vatsa, Chitrangada Chakraborty, Vinay Sharma, Sonal Joshi, Kritika Pande",India,all,8.0/10,1,0,0,0,107 min,"Dramas, Independent Movies, International Movies",54/100,31-Dec-19,2000,TV-MA,,,,61018
s3756,TV Show,Everest: Beyond the Limit,2006,Jinn,,"Salma Malhas, Sultan Alkhail, Hamzeh Okab, Aysha Shahaltough, Zaid Zoubi, Ban Halaweh, Yasser Al Hadi",Jordan,7+,8.3/10,0,0,1,0,1 Season,"International TV Shows, TV Dramas, TV Mysteries",52/100,15-May-18,2017,TV-MA,,,,149285
s5239,Movie,Evermoor,2014,For Your Own Good,Carlos Therón,"Jose Coronado, Javier Cámara, Roberto �lamo, Pilar Castro, María Pujalte, Carmen Ruiz, Silvia Alonso, Georgina Amorós, Andrea Ros, Miki Esparbé",Spain,,6.2/10,0,0,0,1,93 min,"Comedies, International Movies",46/100,16-Sep-20,2020,R,,,,79877
s2087,TV Show,Everybody Hates Chris,2005,Masaba Masaba,,"Masaba Gupta, Neena Gupta, Neil Bhoopalam, Rytasha Rathore, Smaran Sahu, Nayan Shukla, Pooja Bedi, Satyadeep Misra",India,7+,7.4/10,0,1,0,0,1 Season,"International TV Shows, TV Comedies, TV Dramas",76/100,1-Jul-18,2003,TV-14,,,,125219
s3761,TV Show,Everyday Driver,2017,Upin & Ipin,,Nurfathiah Diaz,Malaysia,,9.3/10,0,0,1,0,1 Season,Kids' TV,52/100,19-Jun-20,2020,TV-14,,,,20827
s4977,TV Show,Everyday Elevated With Sharone Hakman,2017,The Standups,,"Nate Bargatze, Fortune Feimster, Deon Cole, Nikki Glaser, Beth Stelling, Dan Soder",United States,,,0,0,1,0,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",10/100,15-May-17,1992,TV-Y7,,,,53786
s2718,Movie,Everyone Is Doing Great,2021,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,"Kaustav Ghosh, Jigna Bhardwaj, Chutki, Rajesh Kava, Mausam, Guru Shambu, Arun Shekar, Julie Tejwani, Anamaya Verma",India,,7.7/10,0,1,0,0,87 min,Children & Family Movies,53/100,26-Apr-19,2019,TV-14,,,,32370
s245,Movie,Everything Sucks!,2018,Gunshot,Karim El Shenawy,"Ahmed El Fishawy, Ruby, Mohamed Mamdouh, Ahmed Malek, Asmaa Abulyazeid, Samy Maghawry, Safaa El-Toukhy, Ahmed Kamal, Arfa Abdel Rassoul, Hana Shiha",,16+,7.5/10,1,0,0,0,96 min,"Dramas, International Movies, Thrillers",72/100,15-Feb-19,2004,TV-MA,,,,270228
s2252,TV Show,Everything's Gonna Be Okay,2020,The Twelve,Wouter Bouvijn,"Maaike Neuville, Charlotte De Bruyne, Tom Vermeir, Mieke De Groote, Johan Heldenbergh, Zouzou Ben Chikha, Peter Gorissen, Piet De Praitere, Maaike Cafmeyer, Josse De Pauw, Greet Verstraete, Koen De Sutter, Isabelle Van Hecke, Lynn Van Royen",Belgium,16+,7.3/10,0,1,0,0,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",68/100,19-Jun-21,2018,TV-MA,,,,28041
s57,Movie,Evil,2019,Naruto Shippuden the Movie: Blood Prison,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Kazuhiko Inoue, Masaki Terasoma, Mie Sonozaki, Yuichi Nakamura, Kengo Kawanishi, Kosei Hirota, Masako Katsuki",Japan,18+,7.7/10,1,0,0,0,102 min,"Action & Adventure, Anime Features, International Movies",85/100,1-Nov-18,2010,TV-MA,,,,117719
s246,TV Show,Evil Genius,2018,Korean Cold Noodle Rhapsody,,Paik Jong-won,,18+,7.5/10,1,0,0,0,1 Season,"Docuseries, International TV Shows",72/100,1-Mar-17,2010,TV-Y,,,,63923
s1244,Movie,Examination of Conscience,2019,Black or White,Mike Binder,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr, Mpho Koaho, Anthony Mackie, Jennifer Ehle, André Holland, Gillian Jacobs, Paula Newsome",United States,18+,7.9/10,1,0,0,0,121 min,Dramas,47/100,1-Mar-20,2018,TV-14,,,,104005
s1451,Movie,Exhibit A,2019,Eddie Murphy: Raw,Robert Townsend,Eddie Murphy,United States,18+,6.2/10,1,0,1,0,90 min,Stand-Up Comedy,44/100,5-Jan-19,2016,TV-MA,,,,31191
s2449,Movie,Expedition Unknown,2015,Kalek Shanab,Hani Al-Shaibani,"Saad Abdullah, Mohamed Alkendi, Ammar Rahma, Maria Khan, Msabeh Bin Hashim, Hani Abd Al Ghani, Zayed Mohammed Mahmoud, Khaled Abdullah",United Arab Emirates,7+,8.2/10,0,1,0,0,80 min,"Comedies, International Movies",60/100,1-Oct-18,2017,TV-14,,,,119974
s287,TV Show,Explained,2018,Gabby's Dollhouse,,"Laila Lockhart Kraner, Tucker Chandler, Juliet Donenfeld, Maggi Lowe, Donovan Patton, Eduardo Franco, Tara Strong, Secunda Wood, Carla Tassara, Sainty Nelsen",United States,16+,8.0/10,1,0,0,0,2 Seasons,Kids' TV,70/100,12-Feb-21,2005,TV-14,,,,32157
s4175,TV Show,Extinct,2001,Innocent,Seren Yüce,"Ali Atay, Haluk Bilginer, Nur Sürer, Okan Yalabık, Tülin Özen, Serkan Keskin, Bartu Küçükçağlayan, Irem Altug, Mehmet Özgür, Merve Ates, Defne Halman, Cem Zeynel Kiliç, Esra Kizildogan",Turkey,,7.3/10,0,0,1,0,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",38/100,1-Sep-21,2015,PG,,,,40651
s794,Movie,Extracurricular,2020,Fools Rush In,Andy Tennant,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh",United States,18+,7.7/10,1,0,0,0,109 min,"Comedies, Romantic Movies",56/100,19-Apr-18,2017,R,,,,25883
s3499,Movie,Extras,2005,Do Paise Ki Dhoop Chaar Aane Ki Baarish,Deepti Naval,"Manisha Koirala, Rajit Kapoor, Sanaj Naval, Rajendra Gupta, Suhaas Khandke, Nassar Abdulla, Saurabh Dubey, Usha Jadhav, Ashwin Kaushal, Milind Soman",India,18+,8.3/10,0,0,1,0,121 min,"Dramas, Independent Movies, International Movies",77/100,19-Jun-21,2019,TV-MA,,,,225122
s5055,TV Show,Extreme Constructions,2017,Under Arrest,Dan Forrer,,United States,,,0,0,1,0,8 Seasons,"Crime TV Shows, Docuseries, International TV Shows",10/100,1-Jan-20,2005,TV-MA,,,,198701
s1691,Movie,Extreme Engagement,2019,Whose Streets?,"Sabaah Folayan, Damon Davis",,United States,18+,5.7/10,1,0,0,0,102 min,Documentaries,38/100,1-Jul-21,2000,TV-14,,,,105446
s4191,Movie,Extreme Forensics,2008,Pandigai,Feroz,"Kreshna, Anandhi, Saravanan, Madhusudhanan, Black Pandi, Nitin Sathyaa, Aruldass, Karunas, Shanmugha Rajan, Prinz Nithik",India,,7.9/10,0,0,1,0,125 min,"Action & Adventure, Dramas, International Movies",38/100,1-Oct-19,2003,TV-MA,,,,84131
s2632,TV Show,Extreme Ghostbusters,1997,My Secret Romance,,"Sung Hoon, Song Ji-eun, Kim Jae-young, Jeong Da-sol, Lee Kan-hee, Kim Jong-goo, Park Sin-un, Jeon So-min",South Korea,7+,6.9/10,0,1,0,0,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",55/100,22-Mar-19,2019,TV-PG,,,,107772
s4963,Movie,Eyewitness Weather Disasters,2012,Sofía Niño de Rivera: Selección Natural,"Raúl Campos, Jan Suter",Sofía Niño de Rivera,Mexico,,,0,0,1,0,62 min,Stand-Up Comedy,10/100,23-Nov-19,1973,TV-14,,,,304318
s189,Movie,F is for Family,2015,2 Alone in Paris,"Ramzy Bedia, Éric Judor","Ramzy Bedia, Éric Judor, Benoît Magimel, Kristin Scott Thomas, Élodie Bouchez, Édouard Baer, Fred Testot, Omar Sy",France,18+,8.0/10,1,0,0,0,97 min,"Comedies, International Movies",74/100,31-Jul-21,2021,TV-G,,,,40654
s2767,Movie,F*ck That's Delicious,2016,Maska,Neeraj Udhwani,"Manisha Koirala, Prit Kamani, Shirley Setia, Nikita Dutta, Javed Jaffrey, Dhruv Lohumi",India,18+,8.0/10,0,1,0,0,112 min,"Comedies, Dramas, International Movies",52/100,8-Jan-21,2021,TV-14,,,,48019
s4771,Movie,Faaail!,2016,Going for Gold,Clay Glen,"Kelli Berglund, Emily Morris, Terry Rogers, Jess Kuss, Jo Stone, Elysia Markou, Daisy Anderson, Ruth Natalie Fallon, Henry Turczynowicz, Martha Lott",Australia,,,0,0,1,0,88 min,"Children & Family Movies, Dramas, International Movies",13/100,5-Jul-20,2013,PG-13,,,,1641
s836,TV Show,Fabulous Lives of Bollywood Wives,2020,Eden,,"Marika Kono, Kentaro Ito, Kyoko Hikami, Tarusuke Shingaki, Koichi Yamadera, Yuuki Kuwahara, Yuhko Kaida, Ruby Rose Turner, David Tennant, Rosario Dawson, JP Karliak, Neil Patrick Harris, Cassandra Lee Morris, Julie Nathanson",,,4.7/10,1,0,0,0,1 Season,"Anime Series, International TV Shows",55/100,1-May-17,2013,TV-14,,,,30771
s2327,Movie,Face Off,2011,Thackeray (Marathi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar",,7+,8.2/10,0,1,0,0,135 min,"Dramas, International Movies",65/100,1-Jan-20,1997,TV-MA,,,,16323
s3819,Movie,FÃ©minin/FÃ©minin,2014,Good Sam,Kate Melville,"Tiya Sircar, Chad Connell, Marco Grazzini, Jesse Camacho, Mark Camacho, Elana Dunkelman, Kelly Hope Taylor, Kenny Wong, Daniela Sandiford, Christina Tannous",United States,16+,8.4/10,0,0,1,0,90 min,"Children & Family Movies, Dramas",50/100,27-Dec-16,2016,R,,,,53115
s2162,Movie,Fairy Tail,2009,Nasha Natasha,Martín Sastre,Natalia Oreiro,Uruguay,16+,8.0/10,0,1,0,0,72 min,"Documentaries, International Movies, Music & Musicals",72/100,14-Jul-17,2017,TV-14,,,,497946
s3866,Movie,Fake or Fortune?,2011,Jo Pil-ho: The Dawning Rage,Lee Jeong-beom,"Lee Sun-kyun, Jeon So-nee, Park Hae-joon, Song Young-chang, Park Byung-eun, Lim Hyung-kuk, Kim Min-jae, Kwon Han-sol, Nam Mun-cheol, Lim Cheol-su",South Korea,,8.6/10,0,0,1,0,128 min,"Dramas, International Movies, Thrillers",48/100," December 15, 2017",2016,TV-G,,,,124765
s1413,Movie,Fall In Love With Me,2014,Wish You,Sung Do-jun,"Kang In-soo, Lee Sang, Soo-bin",South Korea,,7.2/10,1,0,0,0,102 min,"Dramas, International Movies, LGBTQ Movies",44/100,19-Apr-18,2017,R,,,,8143
s1166,Movie,Fallet,2017,Pagglait,Umesh Bist,"Sanya Malhotra, Sayani Gupta, Ashutosh Rana, Raghuvir Yadav, Shruti Sharma, Sheeba Chaddha, Natasha Rastogi, Rajesh Tailang, Meghna Malik, Jameel Khan, Chetan Sharma, Ananya Khare, Bhupesh Pandya",India,,6.8/10,1,0,0,0,114 min,"Comedies, Dramas, International Movies",49/100,13-Nov-17,2016,TV-Y,,,,94456
s3657,TV Show,Falling Water,2016,Rookie Historian Goo Hae-Ryung,,"Shin Sae-kyeong, Cha Eun-woo, Park Ki-woong, Lee Ji-hoon, Park Ji-hyun, Gong Jung-hwan, Kim Min-sang, Choi Duk-mun, Kim Yeo-jin",South Korea,16+,6.5/10,0,0,1,0,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",58/100,1-Oct-16,2015,PG-13,,,,168314
s879,Movie,Falsa Identidad,2018,Ferry,Cecilia Verheyden,"Frank Lammers, Elise Schaap, Huub Stapel, Monic Hendrickx, Raymond Thiry, Maarten Heijmans, Yannick van de Velde","Belgium, Netherlands",16+,7.1/10,1,0,0,0,107 min,"Dramas, International Movies, Thrillers",54/100,1-Feb-17,2015,PG,,,,102728
s2538,Movie,False Flag,2015,The Delivery Boy,Adekunle Nodash Adejuyigbe,"Jamal Ibrahim, Jemima Osunde, Charles Etubiebi, Jude Chukwuka, Chris Iheuwa, Kehinde Fasuyi",Nigeria,,7.8/10,0,1,0,0,67 min,"International Movies, Thrillers",58/100,1-Dec-17,2016,PG-13,,,,86205
s1202,TV Show,Familiar Wife,2018,Abla Fahita: Drama Queen,,"Bassem Samra, Donia Maher, Zeina Mansour, Osama Abdallah, Mohamed El Swisi, Rehab Hussien",Egypt,,7.6/10,1,0,0,0,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",48/100,2-Dec-20,2020,TV-G,,,,43991
s775,Movie,Family Business,2019,2 Hearts,Lance Hool,"Jacob Elordi, Adan Canto, Radha Mitchell, Tiera Skovbye, Kari Matchett, Tahmoh Penikett",United States,16+,7.4/10,1,0,0,0,101 min,"Dramas, Faith & Spirituality, Romantic Movies",56/100,15-Jul-21,1983,R,,,,105478
